Date,Alternatives - Global Macro,Alternative - Liquid Alts,Alternatives - Hedge Funds,Cash,Commodities - Commodities ex Precious Metals,Commodities - Gold,Equity - Asia ex Japan (USD),Equity - EU (USD),Equity - Japan (USD),Equity - China A (USD),Equity - US Large Cap,Equity - US Large Cap Growth,Equity - US Large Cap Value,Equity - US Small Cap,Equity - Global ex US (USD),Equity - EM (USD),Fixed Income -Mortgage-Backed Assets,Fixed Income - US High Yield,Fixed Income - US Investment Grade,Fixed Income - EM (USD),Fixed Income - US Treasury,Fixed Income - EUR Treasury,Fixed Income - EM Local CCY (USD Hedge),Fixed Income - GBP Gilts,Finxed Income - CAD,Fixed Income - AUD,Fixed Income - JPY,Fixed Income - MUST DELETE,Equity - Preferred Stock,Equity - REIT,Fixed Income - Aggregate,Fixed Income - Short Duration,Fixed Income - Sovereign & Agency,Fixed Income - Municipals,Equity - Emerging Markets,Fixed Income - China Treasury
2016-02,0.51956,-0.61785,,0.03362,-3.61463,10.60006,-0.91962,-1.76095,-9.59003,,-0.13492,-0.65731,-0.33841,0.05815,-1.14298,-0.47371,0.37365,0.57157,0.62568,1.95529,0.86003,0.15037,0.80689,1.49174,0.28232,1.41755,1.73196,0.38473,-0.33777,0.49378,2.22677,0.1072,0.78556,0.15729,-0.37235,0.82044
2016-03,-1.81393,1.37968,,0.06263,4.40454,0.03111,11.24266,6.81838,4.40906,,6.78382,6.59107,6.32205,7.74243,8.13097,8.16933,0.29533,4.44433,1.97429,3.32768,0.16115,1.82547,-0.334,-0.1227,0.62688,-0.42646,0.86926,1.2275,2.52071,9.57647,2.70229,0.33078,0.99378,0.31675,13.57321,1.93158
2016-04,-0.69527,0.33351,,0.03359,8.75338,4.46344,-0.88944,2.39521,-0.33256,,0.38767,-1.24504,2.07979,1.25245,2.63194,2.55807,0.16219,3.91508,1.08617,1.81243,-0.09822,1.40691,5.16532,-1.33058,-0.04578,0.10977,0.91867,-0.82979,0.95627,-0.03553,1.33013,0.14326,0.36784,0.73532,1.64599,-0.97055
2016-05,0.59012,0.36102,,0.01145,1.1308,-5.8157,-1.32207,-0.46948,2.61017,,1.79582,2.05797,1.51643,2.10711,-1.68796,-0.78482,0.1294,0.61749,0.08129,-0.2737,-0.00014,0.30749,1.42473,1.93341,0.92755,1.48527,0.36966,-0.07372,1.59456,0.03089,-1.34151,-0.04974,0.08542,0.27047,-3.9969,-1.14939
2016-06,1.46167,0.33545,,0.04425,2.99993,8.49397,2.76991,-5.07976,-10.38191,,0.25911,-0.54504,0.84817,-0.56835,-1.5299,1.66198,0.81238,0.92034,1.82118,3.70027,2.13981,0.78372,3.66231,6.11334,1.81248,1.82932,1.25901,0.61467,1.24872,3.74865,2.92022,0.5744,2.02177,1.59086,3.04854,0.0361
2016-07,0.0882,1.31304,,0.01907,-6.87939,2.25167,4.89179,4.55621,6.47536,,3.68687,4.63689,2.30732,6.17417,4.94536,2.67185,0.20487,2.7039,1.35837,1.5116,0.39306,1.82546,1.23644,2.18042,0.91623,0.87701,-0.83695,1.06555,1.4689,5.06031,0.75379,0.03299,0.49624,0.06106,4.27659,0.72232
2016-08,-2.07579,0.02808,,0.02364,-1.09676,-3.36899,3.40264,0.446,1.41395,,0.1404,-0.57018,1.21936,0.79122,0.63236,0.76263,0.11511,2.09193,0.51336,1.91581,-0.52519,1.45788,2.96519,2.94645,0.03547,0.37594,-1.06184,0.55433,0.30006,-2.55158,-0.48571,-0.09186,0.09001,0.13492,3.92551,0.28202
2016-09,-0.18998,0.1471,,0.04879,3.53231,0.46196,1.65208,0.82788,-0.36127,,0.01891,0.51736,-0.49191,1.17541,1.23315,0.6531,0.27522,0.6665,-0.03168,0.37642,-0.11818,0.12621,0.68925,-2.57177,0.25107,-0.40897,0.06474,0.61237,-1.01826,-0.9025,0.5506,0.1141,-0.25189,-0.49909,1.16633,0.56246
2016-10,-1.05189,-0.72678,,0.01753,0.30486,-3.31339,-1.51323,-2.83299,5.15363,,-1.82412,-1.73522,-1.14392,-4.84732,-1.43776,-0.12946,-0.26275,0.38613,-0.4719,-1.40896,-1.05974,-0.651,-0.63245,-4.19883,-0.99332,-1.93762,-0.34063,0.60824,-0.89095,-5.65381,-2.77551,-0.02496,-0.86041,-1.04911,0.40159,-0.92762
2016-11,-2.52101,0.14685,,0.01371,3.02235,-8.01205,-2.87955,-2.15855,5.47561,,3.70349,1.42015,5.46292,6.67175,-2.31304,-0.34789,-1.71327,-0.47473,-2.50116,-4.29115,-2.58864,-1.88605,-4.22952,-1.41293,-2.16367,-1.99304,-0.65596,-1.2381,-3.21103,-2.69526,-3.97316,-0.39429,-2.46573,-3.72955,-4.63987,-2.49735
2016-12,1.46448,0.37778,,0.02666,2.44306,-1.84917,-1.98683,5.45707,3.45951,,1.97661,1.55316,2.82984,0.59727,2.55786,1.83236,-0.00138,1.8456,0.39519,1.36181,-0.10688,0.85277,4.65422,2.0754,-0.54167,-0.21261,-0.59661,-0.94758,0.36936,3.0529,-0.45942,0.05486,0.18368,1.17401,-0.31932,-2.94823
2017-01,-1.2079,0.76325,,0.04265,-0.85302,4.96661,6.20219,1.76312,0.29882,,1.89664,3.38136,0.27304,3.14192,3.54247,1.97158,-0.03401,1.45241,0.71841,1.50874,0.23232,0.18316,-1.98515,-1.99491,-0.22149,0.62326,-0.54814,-0.96465,2.41628,0.57449,1.12738,0.17206,0.42868,0.65927,5.55288,1.10893
2017-02,-1.22267,1.20356,,0.04643,-0.47801,3.551,3.38997,1.23294,0.56205,,3.97059,4.59946,3.96165,2.93879,1.59462,0.99979,0.47829,1.45541,1.08182,2.06507,0.4842,1.14906,1.84986,3.26577,0.88972,0.14092,0.31129,0.17652,2.14673,3.17341,0.47261,0.16516,0.76178,0.69439,2.97342,-0.29499
2017-03,1.6574,0.0751,,-0.00076,-3.05547,-0.4326,3.28143,4.3619,-0.63777,,0.11665,1.36366,-1.14818,0.65535,2.53517,-0.15424,0.02884,-0.22317,0.20985,0.34904,-0.03787,0.15049,0.42245,0.35969,0.46998,0.49643,-0.12216,0.15536,0.62219,-1.4162,0.15367,0.05512,0.185,0.2171,2.23366,-0.26998
2017-04,0.35084,0.58233,,0.05935,-1.68993,1.43054,2.18048,3.73562,1.20854,,1.02699,2.55956,-0.3585,2.25782,2.14077,-0.78684,0.65202,1.15474,0.85163,1.63002,0.68499,0.71508,3.61381,0.26515,1.4391,0.90845,0.47197,-0.84558,1.1775,1.14831,1.12717,0.17939,0.63269,0.7256,2.28713,-0.50523
2017-05,1.5527,0.7235,,0.05399,-1.69162,0.35459,4.35879,4.96722,2.32073,,1.40728,2.67161,-0.0012,0.73153,3.24497,-3.09186,0.62086,0.8696,0.90159,0.87098,0.64142,0.3667,0.68054,0.49907,0.86032,1.40972,-0.17637,-0.74497,0.4872,0.94325,1.54746,0.1692,0.6428,1.58709,2.93984,0.33481
2017-06,1.3062,-0.03836,,0.07828,0.39538,-2.51478,1.65203,-1.15405,2.79227,,0.62415,-0.44608,1.69996,2.37403,0.31051,1.07866,-0.40165,0.13524,0.14036,-0.23858,-0.1566,-0.10042,-1.8569,-2.15557,-1.24232,-1.16878,-0.25553,0.62957,1.03095,0.88452,-0.08775,-0.03378,0.02366,-0.35866,1.1637,1.86972
2017-07,2.23888,0.79884,,0.07974,2.35617,2.00196,5.41968,3.25647,0.45789,,2.05627,2.97932,1.33165,1.0235,3.68577,5.6341,0.45166,1.10748,0.72456,0.88504,0.17135,0.34954,-0.4505,0.29061,-1.89745,0.12227,-0.00064,-0.18329,0.80916,1.87001,1.68131,0.25768,0.60702,0.80906,6.85325,1.05014
2017-08,0.88963,0.67038,,0.09485,-0.2941,3.92442,1.36793,0.25932,-0.30435,,0.30612,2.19581,-0.83121,0.83202,0.5231,3.19334,0.73099,-0.03918,0.88413,1.85092,1.06083,0.77742,3.12509,2.17421,1.42466,-0.07274,0.52102,-0.17928,0.0775,0.19872,0.99067,0.19896,0.99718,0.761,3.06003,1.84914
2017-09,2.42248,0.29756,,0.08339,0.49152,-2.74749,-0.10539,3.37923,4.31596,0.35297,2.06282,0.81502,3.07166,3.91701,1.85655,2.18447,-0.22394,0.89792,-0.21447,-0.07079,-0.83924,0.53792,0.79807,-2.83423,-1.32826,-0.49015,-0.37446,0.38359,-0.07469,-0.22814,-0.90077,-0.10886,-0.46748,-0.50843,0.01154,-0.24824
2017-10,3.50047,0.98528,,0.08408,2.68932,-1.01789,4.719,0.81917,5.70234,4.31637,2.33354,4.2247,0.68932,2.59642,1.88131,-0.54205,-0.03135,0.42235,0.34093,0.33041,-0.1149,0.62693,1.96053,0.3463,1.7172,1.28354,0.02226,-0.8496,-0.50862,-0.44547,-0.37837,-0.01076,0.01243,0.24409,2.46969,-0.18206
2017-11,-0.88665,0.43804,,0.06736,-0.49683,0.25204,0.63583,-0.02219,1.57997,-1.04521,3.06698,2.94022,2.91241,2.78343,0.8123,0.32354,-0.14436,-0.25528,-0.13638,0.05999,-0.13794,0.2237,-0.26658,0.29484,0.76647,1.12785,0.26154,0.37546,0.62463,2.83309,1.11053,-0.18945,0.10067,-0.53545,0.19201,-0.303
2017-12,0.24901,0.42522,,0.10664,2.97428,2.66351,2.74049,1.58521,1.54754,0.33323,1.11187,0.85454,1.56398,0.50661,2.23513,3.44376,0.32662,0.30219,0.41312,0.77876,0.30035,0.42235,0.42411,1.69928,-0.37872,-0.77275,0.07036,0.22201,-0.01935,1.42177,0.34649,0.0389,0.18895,1.0452,3.44068,1.66252
2018-01,2.67709,1.54327,,0.11484,1.99641,2.34335,7.56939,5.62141,1.52324,6.25338,5.7254,7.5392,4.60026,5.24849,5.56958,6.31725,-1.17229,0.59975,-0.71691,-0.10612,-1.33048,-0.10789,-1.79969,-2.28431,-0.86209,-0.45105,-0.16122,0.40387,-1.35938,0.02504,1.19169,-0.24174,-0.7726,-1.17729,9.84994,3.56357
2018-02,0.85118,-2.16095,,0.10414,-1.58195,-1.75797,-4.96868,-5.88135,-3.67353,-6.80983,-3.68571,-2.45892,-4.7056,-2.6901,-4.71518,-1.10409,-0.65559,-0.84986,-1.08339,-2.21215,-0.73567,-0.68851,-0.45099,0.29795,0.14098,0.27509,0.38594,0.94753,0.30046,-6.64446,-0.88733,-0.08406,-0.82379,-0.2988,-5.08117,0.19308
2018-03,-1.74129,-0.39126,,0.13494,-0.76037,0.40563,-1.49664,-1.08177,-2.21882,-3.87176,-2.54133,-3.54956,-2.67536,0.38449,-1.76392,-1.54141,0.63856,-0.60403,0.06711,0.31132,0.92608,0.25293,0.83046,2.21834,0.79933,1.21543,0.16092,0.69284,0.51663,2.48076,1.0644,0.15229,0.57338,0.3691,-2.62543,1.68288
2018-04,0.39783,0.14526,,0.15584,3.0915,-0.4542,0.71604,3.34039,3.64416,-3.84008,0.38371,0.76795,0.25214,-0.32903,1.59683,0.58599,-0.50247,0.65064,-0.72103,-1.68296,-0.80024,0.06946,-0.45946,-1.13725,-0.90893,-0.60657,-0.07053,1.43679,-0.59456,2.02826,-1.60172,-0.08401,-0.77215,-0.35688,-0.47386,0.62277
2018-05,-0.36023,0.07017,,0.16236,1.83611,-1.41118,-1.30669,-3.20296,-1.49434,0.07238,2.4082,4.58775,0.36077,5.31312,-2.30909,-1.99318,0.69918,-0.02772,0.23419,-1.02319,0.88654,-0.68191,-3.57761,1.91098,0.7931,0.83834,0.23292,0.26744,0.84563,1.75,-0.75852,0.36355,0.423,1.14511,-2.85946,-0.64662
2018-06,-1.12979,-0.2259,,0.16885,-3.53252,-3.69947,-4.73713,-0.88077,-0.39694,-6.71302,0.61549,1.13294,-0.0183,1.07187,-1.87957,-1.71506,0.04841,0.40141,-0.17176,-1.38724,0.01784,-0.47712,-1.93583,-0.66861,0.64294,0.54901,0.05561,0.85775,1.5753,1.57701,-0.44464,0.02059,0.06918,0.08536,-3.87586,-2.69663
2018-07,-0.63077,0.58534,,0.16482,-2.03221,-2.36653,0.91955,2.978,1.64767,1.19476,3.72136,3.16813,4.59496,1.26596,2.39165,-0.75771,-0.10601,1.09134,0.75272,2.77466,-0.40824,0.88591,0.04468,-0.36923,-0.78333,0.11277,-0.21928,0.61715,0.49911,0.88151,-0.16695,0.07206,0.05969,0.24265,1.63173,-1.95035
2018-08,0.18399,0.26137,,0.1825,-1.53831,-2.00911,-0.99618,-3.27753,-0.5163,-5.45231,3.25853,5.38081,1.53614,7.33643,-2.09297,-3.1036,0.60612,0.73747,0.38149,-2.02635,0.75803,-0.97802,-9.37135,0.14234,0.70904,0.97753,-0.52183,-0.58071,1.18551,1.02399,0.1049,0.34553,0.59343,0.25682,-3.92313,0.03797
2018-09,-0.90909,0.21885,,0.15753,2.28552,-0.70636,-1.36494,0.30031,5.64208,3.66804,0.56919,0.84819,0.69491,-1.75158,0.45554,-1.16936,-0.61424,0.55688,-0.16656,1.79601,-0.9143,0.63252,6.59389,-1.75664,-0.96214,-0.61937,-0.24045,0.15219,-1.45574,-2.0297,-0.86204,-0.05079,-0.28197,-0.64741,-0.20568,-0.4509
2018-10,1.69586,-2.77092,,0.1871,-2.635,1.78079,-10.84658,-8.18741,-8.87267,-8.37855,-6.83502,-8.66313,-4.1803,-11.40745,-8.13378,-4.25905,-0.63062,-1.59866,-0.97851,-2.43364,-0.46544,-0.52601,-0.60155,1.00145,-0.64224,0.50467,0.15722,1.08704,-2.10771,-3.67159,-1.11705,0.10816,-0.86619,-0.61579,-7.48346,-0.31013
2018-11,-0.01822,-0.17136,,0.19196,-0.69652,0.60495,5.31288,-0.94798,1.20814,0.50251,2.03784,0.63748,3.26156,2.0746,0.94651,1.27936,0.90118,-0.86033,-0.0013,-0.54698,0.87801,-0.59974,-2.25933,-1.50678,1.04113,0.32773,0.42109,1.36085,-2.18644,3.77232,0.3127,0.29059,0.48522,1.10682,4.59583,1.6194
2018-12,0.07291,-2.06338,,0.20124,-9.04654,4.72547,-2.65611,-4.39584,-9.82508,-4.11853,-9.02909,-8.45864,-9.18148,-10.18564,-4.52622,-0.9557,1.81347,-2.14102,1.33019,1.40036,2.12577,0.07809,-3.0219,2.69579,1.35267,2.006,0.73506,1.30846,-1.45968,-5.42065,2.0218,0.7513,1.61551,1.19733,-3.18573,1.98761
2019-01,-0.71038,2.58442,,0.20454,5.88859,3.11561,7.31311,6.66907,5.52821,6.79682,8.01358,8.25792,6.62039,11.85795,7.55596,3.61626,0.79282,4.52029,1.81549,4.82102,0.46762,1.67935,7.69182,1.15987,1.34903,0.74615,0.44349,0.67817,5.08323,10.90757,1.52251,0.38852,0.99517,0.75592,9.71862,3.42222
2019-02,0.67877,0.82722,,0.17824,1.41944,-0.50113,2.09122,3.18034,2.4127,13.32015,3.21082,2.89068,3.20063,6.69508,1.95375,1.87851,-0.09059,1.66293,0.51876,0.99996,-0.26101,0.84262,-1.77442,-1.0362,0.18246,1.07115,0.22981,-0.13764,1.59912,-0.09148,-0.5756,0.17675,0.16513,0.53543,0.23681,0.31947
2019-03,0.91108,0.4656,0.3996,0.21484,0.15779,-1.64258,1.72644,0.4158,0.23833,5.22864,1.94317,3.30941,0.69941,-0.73409,0.59562,1.77418,1.45538,0.94056,1.91849,1.46949,1.89201,0.80205,-4.20035,3.61325,2.40483,2.20363,0.73107,0.6909,1.17758,3.65678,1.25194,0.65351,1.92633,1.58077,0.99151,-0.18018
2019-04,1.20982,1.08297,0.74428,0.21659,-0.33768,-0.77477,1.90835,4.02153,2.27257,1.11695,4.04897,4.52444,3.66751,3.45709,2.64187,1.05608,-0.05907,1.42179,0.70084,0.16458,-0.26704,0.25492,-6.17843,-1.72958,-0.152,0.18621,-0.37502,-1.52065,1.01754,-1.27571,-0.2961,0.23949,0.18107,0.37582,1.68407,-1.01286
2019-05,-0.74041,-1.91158,-1.01533,0.21318,-4.09539,1.71281,-8.50851,-6.06169,-6.28591,-6.62105,-6.35482,-6.48841,-6.43368,-6.77015,-5.36718,-2.26275,1.29247,-1.18843,1.27502,0.39935,2.32526,-0.10721,1.12127,3.04279,1.68834,2.21309,0.66214,0.76321,0.11918,-0.20559,1.35414,0.67633,1.63721,1.37864,-7.0016,-1.67947
2019-06,1.6806,1.85281,1.41688,0.22299,1.81108,8.01211,6.653,6.70596,3.20624,5.72195,7.04763,6.82034,7.38317,7.53502,6.02147,2.78848,0.71977,2.27911,2.00519,3.64335,0.91572,2.0576,7.51965,0.1885,0.97138,1.1752,0.61865,0.58514,1.53721,1.70609,2.21717,0.56441,1.13273,0.36926,6.4213,1.10167
2019-07,0.84851,0.36524,0.65919,0.19542,-1.27949,1.01109,-1.69754,-2.12853,1.15008,1.10341,1.43721,2.23742,0.82725,2.27696,-1.2104,-0.5243,0.40392,0.56384,0.69915,1.27459,-0.11359,1.16854,2.01395,2.27005,0.13493,1.01428,0.12323,0.68632,1.99345,0.40351,-0.27788,-0.03454,0.21918,0.80591,-0.78737,0.45068
2019-08,-0.67485,-0.62778,-0.08797,0.21476,-4.37455,6.5457,-4.35287,-3.03784,-3.08767,-0.22254,-1.58403,-0.47596,-2.63934,-3.69552,-3.08842,-1.44535,0.89296,0.40003,2.77425,0.85135,3.36343,-0.47068,-53.92908,4.08521,1.88218,2.06148,1.46971,0.95997,0.76209,1.93666,2.03349,0.78762,2.85011,1.57736,-5.66103,-2.95436
2019-09,0.3353,0.36798,0.09783,0.17348,2.47221,-3.53365,1.69065,3.07778,6.03009,0.11826,1.87104,0.32451,3.31736,-1.96657,2.57338,2.16485,0.07054,0.36419,-0.5119,-0.56719,-0.83386,0.29811,21.70368,0.58723,-0.8233,-0.72188,-1.05888,-0.181,0.91057,2.46106,-1.01716,-0.04319,-0.62494,-0.8016,1.53042,0.23134
2019-10,-1.15205,0.25495,0.4007,0.17755,1.6384,2.99481,4.55225,3.55949,5.10425,1.83928,2.16597,3.07739,1.8416,2.404,3.48926,1.84141,0.35296,0.27617,0.48246,0.35369,0.07179,0.0794,-6.78634,-2.05408,-0.19115,-0.68667,-0.51499,-0.48593,0.65192,2.5306,0.6659,0.33722,0.32553,0.1792,3.63355,1.17771
2019-11,-0.08007,0.66292,0.43804,0.12058,-2.28769,-3.11615,0.24734,1.55784,2.02425,-1.42581,3.62989,4.29393,3.30835,7.02608,0.88156,-0.62921,0.0807,0.32647,0.19378,-0.43904,-0.29402,-0.13288,3.75324,-0.90083,0.38475,0.89446,-0.38102,1.04069,-0.22196,-1.17055,-0.75827,0.01687,-0.13449,0.25009,0.18037,1.03176
2019-12,0.463,0.67529,0.90134,0.15743,5.29219,3.56445,6.71173,3.80223,1.59875,7.22726,3.0182,3.51116,2.6055,1.20496,4.33048,2.49214,0.277,1.99929,0.42283,2.18211,-0.55093,0.83557,26.42645,-1.60279,-1.07254,-2.19847,-0.29387,0.82391,1.82441,0.62542,0.58316,0.24237,0.04392,0.3053,7.17055,1.54601
2020-01,1.59532,-0.2559,-0.13447,0.1427,-9.53856,3.96882,-4.44713,-3.07534,-1.45609,-1.33168,-0.03921,2.57678,-2.25563,2.21993,-2.68633,-0.24242,0.69894,0.02659,1.99899,1.61354,2.41762,0.7539,-10.97786,4.10802,2.87952,2.95721,0.41502,1.01361,1.49549,0.87443,1.27649,0.55841,2.1492,1.79667,-4.0414,1.32964
2020-02,0.56704,-2.52695,-1.87554,0.16998,-5.5421,-1.21653,-2.86795,-8.51091,-9.473,-0.73653,-8.23192,-6.78825,-9.57461,-6.1272,-7.9045,-3.34111,1.03647,-1.41011,1.13166,-1.06055,2.61815,-0.46751,-2.14353,1.50167,0.73189,1.09657,0.79689,1.64977,-4.63652,-8.19259,0.67258,0.78914,1.49754,1.28954,-5.45151,0.56332
2020-03,0.31228,-7.75604,-5.63615,0.34949,-15.528,1.76525,-12.0328,-16.38151,-6.87886,-5.76432,-12.35129,-8.5328,-14.2669,-17.52976,-14.47931,-8.86916,1.05796,-11.45961,-6.79779,-14.15061,2.8352,-8.06304,-29.06745,1.66864,-1.89842,0.05259,-1.54055,1.17201,-12.09125,-22.61677,-2.24064,0.16035,-3.09332,-3.62728,-16.18723,-0.54002
2020-04,0.25943,2.68168,2.62803,0.00648,-3.58537,6.12648,8.96697,6.67583,4.57713,6.47867,12.81938,14.58821,10.28303,17.65908,7.57808,3.97354,0.63502,4.50539,3.62048,2.47469,0.63207,-0.21511,-3.40039,3.56859,3.70677,-0.32057,0.32568,1.24935,10.57255,7.11911,1.96334,0.64474,0.9253,-1.25501,8.32054,2.06874
2020-05,0.80214,1.36417,0.78947,0.00504,3.76922,2.72111,-1.14782,6.6752,6.69439,-0.61196,4.76281,5.89857,2.86066,11.99848,3.27272,2.83706,0.12226,4.40543,2.23251,6.44506,-0.23825,3.11168,30.60494,-0.06098,0.28776,0.10394,-0.45074,-1.46889,1.82667,0.29005,0.4387,0.34197,1.55763,3.18113,1.31906,-2.39493
2020-06,-0.71019,0.87914,0.68287,0.00216,2.33427,2.80035,8.42446,5.4791,0.17009,8.85241,1.98872,4.84239,-1.5212,5.49896,4.51911,4.92487,-0.09163,0.97883,1.94334,3.4788,0.09733,1.46268,10.46728,-0.68998,1.59603,0.14086,-0.43127,,-1.60547,2.69958,0.88843,0.16025,0.84605,0.82303,6.46718,0.02522
2020-07,0.49121,2.28133,1.33653,0.01295,3.65164,8.54975,8.57766,4.68798,-3.56869,13.57803,5.63851,7.63119,3.56862,8.02672,4.45832,4.95494,0.17865,4.68814,2.77284,3.99775,1.11635,1.50988,5.99104,0.41167,1.25934,0.35162,0.32451,,5.51579,2.84896,3.18934,0.19493,1.69577,1.68424,7.63236,0.85335
2020-08,1.13198,1.11327,0.83661,0.02446,7.74247,-0.35882,3.57438,4.70886,7.94997,2.73887,7.18805,11.93861,4.22376,10.33123,4.28068,1.44175,0.03908,0.95063,-0.31045,0.37893,-1.06379,0.75859,0.12789,-3.52506,-1.15375,-0.86117,-0.496,,1.92568,2.57747,-0.15247,0.08651,-0.52027,-0.4692,2.57109,1.494
2020-09,-0.0848,-0.61987,-0.56613,0.01438,-2.07609,-4.19149,-1.4816,-3.23431,0.53853,-5.51588,-3.79967,-5.35169,-2.55245,-1.7896,-2.45825,-1.50312,-0.10669,-1.02856,-0.16168,-1.98897,0.14137,-0.25576,-16.6276,1.70931,0.31818,1.35583,0.30071,,-0.40654,-3.00861,-0.35968,0.03139,-0.10385,0.0212,-2.9182,0.57135
2020-10,0.08487,-0.97614,-0.50064,-0.00144,1.92656,-0.81477,2.80154,-5.89848,-2.53072,1.69805,-2.65938,-4.12291,-2.44718,-1.12547,-2.14985,0.90261,-0.04028,0.50778,-0.00378,-0.00247,-0.91655,0.84488,-13.85774,-0.62378,-0.75422,0.13954,-0.14801,,0.4289,-3.28695,0.09565,0.02536,-0.42162,-0.30038,1.71006,1.97235
2020-11,2.44213,3.43833,2.83149,0.02301,5.87341,-5.59523,8.03967,19.29043,12.26918,4.16709,10.9464,9.55364,13.14484,19.18078,13.45148,4.88956,0.06996,3.95603,2.06515,4.09629,0.34334,2.02854,6.21,-0.48885,0.97097,-0.34801,0.10278,,3.75442,13.22498,1.81822,0.09198,0.9068,1.50907,9.57569,1.98825
2020-12,1.29956,1.99231,1.74614,-0.00647,4.06266,6.42014,6.84052,4.44898,3.19788,6.26803,3.84482,4.55833,3.41529,7.36059,5.40507,4.82455,0.21527,1.88213,0.52473,1.94196,-0.21696,1.0008,4.07275,1.77808,0.30078,-0.36332,0.01926,,2.629,3.63738,1.34324,0.12152,0.45864,0.60917,6.68644,1.51856
2021-01,-0.21245,-0.03348,-0.14144,0.0266,3.67204,-2.57121,4.10798,-1.73233,0.42183,2.73727,-1.00958,-0.83079,-1.28394,2.86916,0.21733,2.12166,0.07703,0.33076,-0.54862,-1.36132,-0.92294,0.06877,-7.81541,-1.86841,-1.09158,-0.6816,-0.23404,,-0.91268,-0.77989,-0.8807,0.0905,-0.51515,0.63725,1.86216,1.50984
2021-02,1.53947,1.23355,1.01983,0.01078,9.1659,-6.56303,1.25112,3.15404,3.2936,-1.12117,2.75749,-0.41344,5.12142,2.26527,1.97965,0.23204,-0.66813,0.36739,-1.46786,-2.93935,-1.77132,-0.75257,-3.32744,-6.2121,-2.47764,-4.48834,-0.88013,,-0.97671,3.85527,-1.72131,-0.14226,-1.53919,-1.58886,0.2879,-0.00588
2021-03,0.29032,1.26031,0.24304,0.01078,-2.08935,-0.92322,-2.52166,3.30031,4.79748,-5.24054,4.37957,2.55758,6.28675,-4.69504,1.26434,-3.43416,-0.51152,0.14957,-1.17798,-1.06582,-1.50604,-0.30777,-5.55413,0.07716,-1.4636,1.06847,0.73279,,2.71223,2.97352,-1.92367,-0.05235,-0.82633,0.61672,-2.17228,-0.78164
2021-04,0.78803,1.89882,1.15628,0.00072,9.20707,3.03868,2.48749,4.86799,-2.59305,2.57649,5.33688,7.06834,3.53789,4.66003,2.94368,2.27461,0.55195,1.08619,0.89018,2.39778,0.73599,0.03221,2.40506,0.57299,0.03402,0.61911,0.15565,,1.28953,6.48814,1.26331,0.06698,0.69703,0.83877,1.7287,1.84489
2021-05,-0.35105,1.10531,0.60841,0.01797,1.79368,7.66189,1.23216,4.38007,1.66119,4.54278,0.69844,-1.3514,2.53527,-3.19193,3.12798,2.89579,-0.17533,0.29578,0.73643,1.16368,0.34204,0.19543,3.83699,0.49999,0.64137,0.30618,0.02696,,1.12799,1.83868,0.93916,-0.01201,0.40643,0.29834,3.31777,2.36062
2021-06,0.5044,-0.05821,-0.37566,-0.00144,3.57789,-7.01482,-0.08666,-1.75872,1.19541,-0.27578,2.33448,6.17567,-1.13941,7.3017,-0.6475,0.33032,-0.04171,1.33959,1.05218,0.86509,0.62187,0.47219,0.5379,0.78757,0.86112,1.00826,0.06583,,2.07935,0.89934,-0.88224,-0.13517,0.60217,0.27459,-0.17133,-1.43388
2021-07,-0.06373,-0.01856,-0.42307,0.00072,1.95252,2.3498,-7.44583,1.88724,-2.36918,-6.73874,2.37549,3.84392,0.89849,-1.24373,-1.64842,1.90015,0.62502,0.38087,1.0084,0.4456,1.33556,0.38056,-1.31514,3.08768,1.00229,2.04708,0.4993,,0.21442,3.8737,1.33102,0.17144,0.84525,0.82936,-7.24619,1.57523
2021-08,0.54205,0.5183,0.60959,0.00934,-0.10472,0.05447,2.3181,1.87714,3.19408,0.68125,3.04057,3.85718,1.89677,2.06986,1.90083,,-0.16322,0.51372,0.09825,1.06351,-0.17204,0.57975,2.60687,-0.93581,-0.12296,0.21519,-0.07656,,-0.19209,1.35483,-0.41585,-0.00601,0.08102,-0.36699,3.27903,0.22973
